application_id,applicant_id,cohort_id,channel_id,application_date,eligibility_status,interview_result,offer_status,application_status,stage,exit_reason_id
17686,17686,114,1,2026-06-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17687,17687,123,3,2026-04-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17688,17688,114,6,2026-09-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17689,17689,110,3,2026-01-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17690,17690,111,2,2026-05-20,Eligible,Passed,Offered,Rejected,Selection,5.0
17691,17691,121,6,2026-04-08,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17692,17692,113,1,2026-11-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17693,17693,125,4,2026-11-20,Eligible,Passed,Offered,Rejected,Selection,5.0
17694,17694,112,3,2026-07-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17695,17695,120,2,2026-11-17,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,3.0
17696,17696,122,3,2026-04-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17697,17697,107,1,2026-09-08,Eligible,Passed,Offered,Rejected,Selection,5.0
17698,17698,122,1,2026-06-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17699,17699,113,1,2026-03-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17700,17700,123,6,2026-11-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17701,17701,115,3,2026-03-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17702,17702,123,1,2026-05-28,Eligible,Passed,Offered,Rejected,Selection,5.0
17703,17703,109,4,2026-02-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17704,17704,120,3,2026-09-02,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17705,17705,125,3,2026-09-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17706,17706,108,4,2026-08-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17707,17707,124,1,2026-11-25,Eligible,Passed,Offered,Rejected,Selection,5.0
17708,17708,126,1,2026-05-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17709,17709,111,1,2026-03-25,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17710,17710,123,3,2026-11-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17711,17711,120,6,2026-08-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17712,17712,118,1,2026-01-08,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17713,17713,126,5,2026-12-01,Eligible,Passed,Offered,Rejected,Selection,5.0
17714,17714,123,2,2026-09-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17715,17715,120,2,2026-10-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17716,17716,121,4,2026-09-27,Eligible,Passed,Offered,Rejected,Selection,5.0
17717,17717,113,1,2026-08-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17718,17718,107,7,2026-11-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17719,17719,122,1,2026-10-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17720,17720,122,5,2026-08-28,Eligible,Passed,Offered,Rejected,Selection,5.0
17721,17721,125,1,2026-06-20,Eligible,Passed,Offered,Rejected,Selection,5.0
17722,17722,112,1,2026-03-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17723,17723,126,1,2026-09-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17724,17724,115,1,2026-06-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17725,17725,118,1,2026-07-10,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17726,17726,116,1,2026-03-11,Eligible,Passed,Offered,Rejected,Selection,5.0
17727,17727,110,1,2026-06-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17728,17728,108,1,2026-06-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17729,17729,124,1,2026-01-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17730,17730,110,1,2026-08-22,Eligible,Passed,Offered,Rejected,Selection,5.0
17731,17731,118,1,2026-06-24,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17732,17732,116,3,2026-03-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17733,17733,125,2,2026-12-21,Eligible,Passed,Offered,Rejected,Selection,5.0
17734,17734,126,1,2026-12-18,Eligible,Passed,Offered,Rejected,Selection,5.0
17735,17735,112,7,2026-07-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17736,17736,115,5,2026-09-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17737,17737,114,3,2026-06-22,Eligible,Passed,Offered,Rejected,Selection,5.0
17738,17738,109,1,2026-12-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17739,17739,112,1,2026-06-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17740,17740,119,1,2026-08-08,Eligible,Passed,Offered,Rejected,Selection,5.0
17741,17741,116,4,2026-10-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17742,17742,115,4,2026-07-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17743,17743,111,3,2026-02-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17744,17744,125,6,2026-10-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17745,17745,107,5,2026-03-09,Eligible,Passed,Offered,Rejected,Selection,5.0
17746,17746,113,1,2026-07-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17747,17747,115,2,2026-12-25,Eligible,Passed,Offered,Rejected,Selection,5.0
17748,17748,118,1,2026-08-17,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17749,17749,117,1,2026-01-21,Eligible,Passed,Offered,Rejected,Selection,5.0
17750,17750,112,1,2026-05-20,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17751,17751,113,7,2026-04-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17752,17752,108,2,2026-07-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17753,17753,124,1,2026-12-16,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17754,17754,120,1,2026-05-02,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17755,17755,108,1,2026-12-04,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17756,17756,108,1,2026-07-12,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17757,17757,114,1,2026-07-14,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,4.0
17758,17758,119,4,2026-05-09,Eligible,Passed,Offered,Rejected,Selection,5.0
17759,17759,116,4,2026-01-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17760,17760,116,3,2026-03-25,Eligible,Passed,Offered,Rejected,Selection,5.0
17761,17761,122,3,2026-11-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17762,17762,113,5,2026-11-26,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17763,17763,120,3,2026-09-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17764,17764,118,4,2026-07-11,Eligible,Passed,Offered,Rejected,Selection,5.0
17765,17765,113,7,2026-12-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17766,17766,109,3,2026-07-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17767,17767,116,3,2026-08-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17768,17768,110,6,2026-07-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17769,17769,108,1,2026-12-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17770,17770,118,1,2026-02-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17771,17771,107,4,2026-07-11,Eligible,Passed,Offered,Rejected,Selection,5.0
17772,17772,117,3,2026-04-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17773,17773,118,5,2026-02-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17774,17774,124,4,2026-11-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17775,17775,110,6,2026-10-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17776,17776,121,3,2026-07-08,Eligible,Passed,Offered,Rejected,Selection,5.0
17777,17777,125,1,2026-05-21,Eligible,Passed,Offered,Rejected,Selection,5.0
17778,17778,114,1,2026-03-21,Eligible,Passed,Offered,Rejected,Selection,5.0
17779,17779,125,3,2026-02-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17780,17780,109,7,2026-05-02,Eligible,Passed,Offered,Rejected,Selection,5.0
17781,17781,119,6,2026-05-01,Eligible,Passed,Offered,Rejected,Selection,5.0
17782,17782,109,1,2026-04-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17783,17783,110,5,2026-04-01,Eligible,Passed,Offered,Rejected,Selection,5.0
17784,17784,124,1,2026-06-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17785,17785,112,1,2026-10-20,Eligible,Passed,Offered,Rejected,Selection,5.0
17786,17786,121,3,2026-02-21,Eligible,Passed,Offered,Rejected,Selection,5.0
17787,17787,113,1,2026-02-18,Eligible,Passed,Offered,Rejected,Selection,5.0
17788,17788,118,3,2026-08-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17789,17789,112,2,2026-09-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17790,17790,110,1,2026-03-08,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17791,17791,114,1,2026-01-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17792,17792,114,6,2026-02-02,Eligible,Passed,Offered,Rejected,Selection,5.0
17793,17793,116,2,2026-02-09,Eligible,Passed,Offered,Rejected,Selection,5.0
17794,17794,118,1,2026-12-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17795,17795,112,3,2026-06-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17796,17796,112,1,2026-02-06,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17797,17797,109,6,2026-03-09,Eligible,Passed,Offered,Rejected,Selection,5.0
17798,17798,118,1,2026-07-19,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,1.0
17799,17799,120,5,2026-06-20,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17800,17800,118,1,2026-09-08,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17801,17801,126,3,2026-08-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17802,17802,110,2,2026-12-18,Eligible,Passed,Offered,Rejected,Selection,5.0
17803,17803,120,6,2026-07-09,Eligible,Passed,Offered,Rejected,Selection,5.0
17804,17804,113,5,2026-09-18,Eligible,Passed,Offered,Rejected,Selection,5.0
17805,17805,110,1,2026-11-22,Eligible,Passed,Offered,Rejected,Selection,5.0
17806,17806,108,1,2026-12-01,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17807,17807,124,1,2026-07-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17808,17808,126,5,2026-02-13,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17809,17809,107,1,2026-06-22,Eligible,Passed,Offered,Rejected,Selection,5.0
17810,17810,126,5,2026-12-01,Eligible,Passed,Offered,Rejected,Selection,5.0
17811,17811,114,2,2026-11-02,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,2.0
17812,17812,109,2,2026-09-28,Eligible,Passed,Offered,Rejected,Selection,5.0
17813,17813,116,1,2026-04-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17814,17814,110,1,2026-02-09,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17815,17815,107,1,2026-02-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17816,17816,115,1,2026-05-27,Eligible,Passed,Offered,Rejected,Selection,5.0
17817,17817,122,1,2026-12-15,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17818,17818,107,3,2026-04-01,Eligible,Passed,Offered,Rejected,Selection,5.0
17819,17819,124,5,2026-02-13,Eligible,Passed,Offered,Rejected,Selection,5.0
17820,17820,113,1,2026-02-11,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17821,17821,121,4,2026-06-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17822,17822,107,1,2026-07-09,Eligible,Passed,Offered,Rejected,Selection,5.0
17823,17823,120,1,2026-03-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17824,17824,117,4,2026-07-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17825,17825,118,3,2026-02-16,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17826,17826,124,2,2026-10-18,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,4.0
17827,17827,119,1,2026-09-03,Eligible,Passed,Offered,Rejected,Selection,5.0
17828,17828,122,3,2026-05-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17829,17829,109,1,2026-09-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17830,17830,123,2,2026-10-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17831,17831,116,3,2026-03-27,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17832,17832,117,1,2026-11-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17833,17833,122,6,2026-04-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17834,17834,125,2,2026-05-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17835,17835,110,1,2026-12-08,Eligible,Passed,Offered,Rejected,Selection,5.0
17836,17836,116,4,2026-10-10,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,1.0
17837,17837,120,1,2026-11-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17838,17838,108,2,2026-08-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17839,17839,123,2,2026-05-23,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17840,17840,111,2,2026-06-08,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17841,17841,126,4,2026-07-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17842,17842,111,1,2026-07-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17843,17843,122,1,2026-10-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17844,17844,112,4,2026-06-13,Eligible,Passed,Offered,Rejected,Selection,5.0
17845,17845,109,6,2026-05-22,Eligible,Passed,Offered,Rejected,Selection,5.0
17846,17846,121,1,2026-02-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17847,17847,125,1,2026-04-11,Eligible,Passed,Offered,Rejected,Selection,5.0
17848,17848,118,3,2026-08-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17849,17849,110,1,2026-05-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17850,17850,109,1,2026-04-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17851,17851,112,2,2026-12-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17852,17852,125,3,2026-01-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17853,17853,125,3,2026-01-09,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17854,17854,113,1,2026-01-13,Eligible,Passed,Offered,Rejected,Selection,5.0
17855,17855,125,1,2026-04-15,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17856,17856,107,2,2026-02-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17857,17857,124,3,2026-08-05,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17858,17858,124,1,2026-10-01,Eligible,Passed,Offered,Rejected,Selection,5.0
17859,17859,123,6,2026-09-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17860,17860,109,3,2026-02-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17861,17861,117,1,2026-03-14,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17862,17862,115,5,2026-10-26,Eligible,Passed,Offered,Rejected,Selection,5.0
17863,17863,107,1,2026-01-02,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17864,17864,116,6,2026-11-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17865,17865,124,3,2026-02-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17866,17866,112,1,2026-12-20,Eligible,Passed,Offered,Rejected,Selection,5.0
17867,17867,115,2,2026-11-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17868,17868,119,5,2026-12-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17869,17869,121,2,2026-04-11,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17870,17870,115,6,2026-06-01,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17871,17871,114,1,2026-02-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17872,17872,111,5,2026-11-18,Eligible,Passed,Offered,Rejected,Selection,5.0
17873,17873,115,7,2026-11-04,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17874,17874,119,1,2026-08-21,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,3.0
17875,17875,108,1,2026-09-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17876,17876,126,1,2026-08-19,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17877,17877,123,1,2026-04-20,Eligible,Passed,Offered,Rejected,Selection,5.0
17878,17878,126,3,2026-11-07,Eligible,Passed,Offered,Rejected,Selection,5.0
17879,17879,115,1,2026-06-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17880,17880,122,2,2026-08-09,Eligible,Passed,Offered,Rejected,Selection,5.0
17881,17881,116,1,2026-01-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17882,17882,117,1,2026-01-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17883,17883,116,1,2026-07-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17884,17884,120,3,2026-12-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17885,17885,107,1,2026-01-11,Eligible,Passed,Offered,Rejected,Selection,5.0
17886,17886,113,3,2026-11-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17887,17887,107,4,2026-10-28,Eligible,Passed,Offered,Rejected,Selection,5.0
17888,17888,126,3,2026-08-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17889,17889,114,6,2026-03-13,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17890,17890,126,1,2026-05-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17891,17891,116,1,2026-03-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17892,17892,111,1,2026-04-28,Eligible,Passed,Offered,Rejected,Selection,5.0
17893,17893,126,1,2026-02-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17894,17894,119,1,2026-08-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17895,17895,111,5,2026-02-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17896,17896,113,2,2026-09-12,Eligible,Passed,Offered,Rejected,Selection,5.0
17897,17897,110,2,2026-10-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17898,17898,107,6,2026-12-18,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,3.0
17899,17899,126,6,2026-06-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17900,17900,122,3,2026-03-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17901,17901,120,1,2026-08-13,Eligible,Passed,Offered,Rejected,Selection,5.0
17902,17902,109,7,2026-10-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17903,17903,122,2,2026-02-03,Eligible,Failed,Not Offered,Rejected,Interview,7.0
17904,17904,119,5,2026-10-08,Eligible,Passed,Offered,Rejected,Selection,5.0
17905,17905,121,1,2026-04-16,Eligible,Passed,Offered,Rejected,Selection,5.0
17906,17906,122,3,2026-03-17,Eligible,Passed,Offered,Rejected,Selection,5.0
17907,17907,110,5,2026-04-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17908,17908,117,4,2026-12-04,Eligible,Passed,Offered,Rejected,Selection,5.0
17909,17909,117,1,2026-10-08,Eligible,Passed,Offered,Rejected,Selection,5.0
17910,17910,126,2,2026-08-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17911,17911,120,3,2026-03-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17912,17912,122,7,2026-12-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17913,17913,119,6,2026-03-28,Eligible,Passed,Offered,Rejected,Selection,5.0
17914,17914,118,1,2026-09-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17915,17915,125,5,2026-12-18,Eligible,Passed,Offered,Rejected,Selection,5.0
17916,17916,113,1,2026-06-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17917,17917,114,3,2026-02-03,Eligible,Passed,Offered,Rejected,Selection,5.0
17918,17918,115,5,2026-08-22,Eligible,Passed,Offered,Rejected,Selection,5.0
17919,17919,124,4,2026-11-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17920,17920,114,1,2026-12-27,Eligible,Passed,Offered,Rejected,Selection,5.0
17921,17921,109,2,2026-11-02,Eligible,Passed,Offered,Rejected,Selection,5.0
17922,17922,115,1,2026-03-06,Eligible,Passed,Offered,Rejected,Selection,5.0
17923,17923,111,5,2026-11-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17924,17924,115,4,2026-10-03,Eligible,Passed,Offered,Rejected,Selection,5.0
17925,17925,118,2,2026-03-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17926,17926,117,3,2026-07-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17927,17927,121,3,2026-04-23,Eligible,Passed,Offered,Rejected,Selection,5.0
17928,17928,111,5,2026-06-25,Eligible,Passed,Offered,Rejected,Selection,5.0
17929,17929,110,1,2026-02-03,Eligible,Passed,Offered,Rejected,Selection,5.0
17930,17930,123,3,2026-05-06,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,3.0
17931,17931,113,2,2026-04-08,Eligible,Passed,Offered,Rejected,Selection,5.0
17932,17932,108,1,2026-03-03,Eligible,Passed,Offered,Rejected,Selection,5.0
17933,17933,125,7,2026-09-03,Eligible,Passed,Offered,Rejected,Selection,5.0
17934,17934,119,1,2026-10-01,Eligible,Passed,Offered,Rejected,Selection,5.0
17935,17935,121,1,2026-05-13,Eligible,Passed,Offered,Rejected,Selection,5.0
17936,17936,125,2,2026-12-22,Eligible,Passed,Offered,Rejected,Selection,5.0
17937,17937,114,1,2026-12-10,Eligible,Passed,Offered,Rejected,Selection,5.0
17938,17938,115,1,2026-02-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17939,17939,117,1,2026-04-19,Eligible,Passed,Offered,Rejected,Selection,5.0
17940,17940,119,2,2026-09-14,Eligible,Passed,Offered,Rejected,Selection,5.0
17941,17941,119,1,2026-05-24,Eligible,Passed,Offered,Rejected,Selection,5.0
17942,17942,108,1,2026-08-14,Eligible,Failed,Not Offered,Rejected,Interview,6.0
17943,17943,125,6,2026-01-15,Eligible,Passed,Offered,Rejected,Selection,5.0
17944,17944,110,1,2026-01-13,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,2.0
17945,17945,125,1,2026-09-01,Not Eligible,Not Interviewed,Not Offered,Rejected,Eligibility,4.0
17946,17946,123,1,2026-10-25,Eligible,Passed,Offered,Rejected,Selection,5.0
17947,17947,126,3,2026-12-05,Eligible,Passed,Offered,Rejected,Selection,5.0
17948,17948,110,2,2026-01-18,Eligible,Passed,Offered,Rejected,Selection,5.0
